repo,pr_id,title,state,created_at,closed_at,merged_at
Fu-Jie/openwebui-extensions,20,Harden async context compression against new DB session alias and runtime edge cases,closed,2026-01-11,2026-01-11,2026-01-11
Fu-Jie/openwebui-extensions,15,"chore: standardize community stats to English commits, bilingual docs, and top 6 plugins",closed,2026-01-07,2026-01-07,
Fu-Jie/openwebui-extensions,4,"Add multi-language support, Smart Infographic docs, and fix icon rendering",closed,2025-12-29,2025-12-29,2025-12-29
Fu-Jie/openwebui-extensions,13,"Fix release workflow: exclude templates, show only changed plugins",closed,2026-01-03,2026-01-03,
Fu-Jie/openwebui-extensions,12,Add plugin release workflow with auto-release on merge and version validation,closed,2025-12-31,2025-12-31,2025-12-31
Fu-Jie/openwebui-extensions,11,Refactor async-context-compression to re-use OpenWebUI's internal DB connection,closed,2025-12-31,2025-12-31,2025-12-31
Fu-Jie/openwebui-extensions,9,Update Smart Mind Map docs to v0.8.0 and reflect latest features,closed,2025-12-30,2025-12-30,2025-12-30
openyak/openyak,91,[codex] Fix context window compaction threshold,open,2026-05-10,,
openyak/openyak,89,[codex] fix long session message scroll,closed,2026-05-10,2026-05-10,2026-05-10
openyak/openyak,87,Resolve context window and image input issues,closed,2026-05-10,2026-05-10,2026-05-10
openyak/openyak,86,Resolve context window and image input issues,closed,2026-05-09,2026-05-10,
openyak/openyak,82,chore(macos-only): tighten build scripts (v2 PR 8/8),open,2026-05-08,,
openyak/openyak,81,docs(v2): ADR-0011 + README rewrite for macOS-only pivot (v2 PR 7/8),open,2026-05-08,,
openyak/openyak,80,feat(local): rebrand as Rapid-MLX + install detection (v2 PR 5/8),open,2026-05-08,,
openyak/openyak,79,feat: cut OpenYak Account / Cloud proxy mode (v2 PR 1/8),open,2026-05-08,,
openyak/openyak,78,feat(provider): cut BYOK + 21-provider catalog (v2 PR 3/8),open,2026-05-08,,
openyak/openyak,77,feat(provider): remove ChatGPT Subscription integration (v2 PR 3/8),open,2026-05-08,,
openyak/openyak,76,feat(provider): remove Ollama integration (v2 PR 2/8),open,2026-05-08,,
openyak/openyak,75,build(macos-only): drop Windows + Linux builds (v2 PR 1/8),open,2026-05-08,,
openyak/openyak,74,fix(ollama): block :cloud-tagged model pulls with redirect message,closed,2026-05-07,2026-05-08,2026-05-08
openyak/openyak,71,refactor(session): extract ContextWindow funnel from SessionPrompt._loop (#25),open,2026-05-05,,
openyak/openyak,69,refactor(channels): Telegram onto ChatChannel + TelegramTransport (#20 PR-D2),closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,68,feat(channels): ChatChannel + VendorTransport foundation (#20 PR-D1),closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,65,refactor(api): migrate sessions.py onto Route Module (#24 PR-C),closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,64,feat(api): Route Module with typed CRUD + stream decorators (#24 PR-B),closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,63,docs(adr): fix audit-shape format in ADR-0007 addendum,closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,62,docs(adr): pin audit shape for Route Module (#24 PR-B prereq),closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,61,refactor(api): DomainError hierarchy + global handler (#24 PR-A),closed,2026-05-05,2026-05-05,2026-05-05
openyak/openyak,59,feat(api): add hit-rate telemetry on /files/browse* (#23),closed,2026-05-04,2026-05-04,2026-05-04
openyak/openyak,57,refactor(session): apply review follow-ups to PromptAssembler extraction,closed,2026-05-04,2026-05-04,2026-05-04
openyak/openyak,58,refactor: move stream_manager and index_manager off app.state,closed,2026-05-04,2026-05-04,2026-05-04
openyak/openyak,56,refactor(session): extract pure assemble() from system_prompt builder,closed,2026-05-04,2026-05-04,2026-05-04
openyak/openyak,55,refactor(session): extract pure assemble() from system_prompt builder,closed,2026-05-04,2026-05-04,
openyak/openyak,54,docs: bootstrap CONTEXT.md and ADRs for architecture deepening,closed,2026-05-04,2026-05-04,2026-05-04
openyak/openyak,17,Fix provider loading and auth spinner states,closed,2026-04-28,2026-04-28,2026-04-28
openyak/openyak,9,added custom api support for  the OpenYak,closed,2026-04-04,2026-04-06,2026-04-06
openyak/openyak,8,added Linux support (.rpm and .deb) for the OpenYak,closed,2026-04-03,2026-04-03,2026-04-03
metorial/metorial,102,chore: Update container versions,open,2025-12-24,,
metorial/metorial,105,Add Scope Context to MCP Tools : Gmail,closed,2026-03-24,2026-04-17,
metorial/metorial,104,Replace legal check with reusable workflow,closed,2026-01-24,2026-01-24,2026-01-24
metorial/metorial,103,Use exact config key matching to avoid silent misconfiguration,closed,2025-12-24,2025-12-27,
metorial/metorial,96,chore: Update container versions,closed,2025-11-03,2025-12-24,
metorial/metorial,98,update,closed,2025-11-12,2025-11-15,
metorial/metorial,97,add logic applied folder,closed,2025-11-05,2025-11-05,
metorial/metorial,93,chore: Update container versions,closed,2025-11-01,2025-11-03,2025-11-03
metorial/metorial,95,Add stripe oauth,closed,2025-11-03,2025-11-03,2025-11-03
metorial/metorial,94,Add Google Docs and Sheets servers,closed,2025-11-03,2025-11-03,2025-11-03
metorial/metorial,89,chore: Update container versions,closed,2025-10-27,2025-11-01,2025-11-01
metorial/metorial,92,Fix server sdk exports,closed,2025-10-31,2025-10-31,2025-10-31
metorial/metorial,91,Add stripe callbacks,closed,2025-10-30,2025-10-30,2025-10-30
metorial/metorial,90,Add callbacks,closed,2025-10-29,2025-10-29,2025-10-29
metorial/metorial,88,chore: Update container versions,closed,2025-10-27,2025-10-27,2025-10-27
metorial/metorial,86,chore: Update container versions,closed,2025-10-26,2025-10-26,2025-10-26
metorial/metorial,87,Add Olostep MCP Server for web scraping and search,closed,2025-10-26,2025-10-26,2025-10-26
metorial/metorial,85,Update server.ts,closed,2025-10-25,2025-10-25,2025-10-25
metorial/metorial,84,chore: Update container versions,closed,2025-10-25,2025-10-25,2025-10-25
metorial/metorial,83,chore: Update container versions,closed,2025-10-25,2025-10-25,2025-10-25
metorial/metorial,82,chore: Update container versions,closed,2025-10-24,2025-10-24,2025-10-24
metorial/metorial,81,chore: Update container versions,closed,2025-10-22,2025-10-24,2025-10-24
metorial/metorial,77,chore: Update container versions,closed,2025-10-22,2025-10-22,
metorial/metorial,80,Add loops mcp server,closed,2025-10-22,2025-10-22,2025-10-22
metorial/metorial,79,Add dropbox mcp server,closed,2025-10-22,2025-10-22,2025-10-22
metorial/metorial,78,Fix discord mcp server,closed,2025-10-22,2025-10-22,2025-10-22
metorial/metorial,76,Add readme assets,closed,2025-10-21,2025-10-21,2025-10-21
metorial/metorial,75,Add lambda servers,closed,2025-10-21,2025-10-21,2025-10-21
metorial/metorial,74,chore: Update container versions,closed,2025-10-21,2025-10-21,2025-10-21
metorial/metorial,73,chore: Update container versions,closed,2025-10-20,2025-10-21,2025-10-21
yjl9903/AnimeGarden,2325,chore(deps): update dependency @cloudflare/workers-types to v4.20260510.1,closed,2026-05-10,2026-05-10,2026-05-10
yjl9903/AnimeGarden,2318,chore: update deps,open,2026-05-09,,
yjl9903/AnimeGarden,2324,fix(deps): update dependency @hono/zod-validator to v0.8.0,closed,2026-05-09,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2322,chore(deps): update dependency @cloudflare/workers-types to v4.20260509.1 - autoclosed,closed,2026-05-09,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2321,chore(deps): update iconify,closed,2026-05-09,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2319,chore(deps): update dependency turbo to v2.9.12,closed,2026-05-09,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2320,chore(deps): update pnpm/action-setup action to v6.0.6,closed,2026-05-09,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2317,chore(deps): update dependency turbo to v2.9.11,closed,2026-05-09,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2309,chore(deps): update pnpm to v11.0.9,closed,2026-05-07,2026-05-09,2026-05-09
yjl9903/AnimeGarden,2316,fix(deps): update dependency bgmd to v0.20260509.0 - autoclosed,closed,2026-05-08,2026-05-08,
yjl9903/AnimeGarden,2315,chore(deps): update pnpm to v10.33.4 - autoclosed,closed,2026-05-08,2026-05-08,
yjl9903/AnimeGarden,2291,chore: update deps,closed,2026-05-04,2026-05-08,2026-05-08
yjl9903/AnimeGarden,2314,fix(deps): update dependency @aws-sdk/client-s3 to v3.1045.0,closed,2026-05-08,2026-05-08,2026-05-08
yjl9903/AnimeGarden,2313,chore(deps): update wrangler,closed,2026-05-08,2026-05-08,2026-05-08
yjl9903/AnimeGarden,2312,fix(deps): update dependency @hono/node-server to v2.0.2,closed,2026-05-08,2026-05-08,2026-05-08
yjl9903/AnimeGarden,2311,chore(deps): update dependency @types/node to v24.12.3,closed,2026-05-08,2026-05-08,2026-05-08
yjl9903/AnimeGarden,2310,chore(deps): update dependency turbo to v2.9.10,closed,2026-05-07,2026-05-08,2026-05-08
yjl9903/AnimeGarden,2308,fix(deps): update dependency @aws-sdk/client-s3 to v3.1044.0,closed,2026-05-07,2026-05-07,2026-05-07
yjl9903/AnimeGarden,2307,chore(deps): update dependency @cloudflare/workers-types to v4.20260507.1,closed,2026-05-07,2026-05-07,2026-05-07
yjl9903/AnimeGarden,2305,fix(deps): update react monorepo to v19.2.6,closed,2026-05-06,2026-05-07,2026-05-07
yjl9903/AnimeGarden,2306,fix(deps): update dependency fs-extra to v11.3.5,closed,2026-05-06,2026-05-07,2026-05-07
yjl9903/AnimeGarden,2304,fix(deps): update dependency jotai to v2.20.0,closed,2026-05-06,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2302,chore(deps): update wrangler,closed,2026-05-06,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2303,fix(deps): update dependency @aws-sdk/client-s3 to v3.1043.0,closed,2026-05-06,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2301,chore(deps): update pnpm to v10.33.4,closed,2026-05-06,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2300,chore(deps): update dependency @iconify-json/simple-icons to v1.2.81,closed,2026-05-06,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2297,fix(deps): update dependency hono to v4.12.18,closed,2026-05-05,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2299,fix(deps): update dependency isbot to v5.1.40,closed,2026-05-05,2026-05-06,2026-05-06
yjl9903/AnimeGarden,2298,chore(deps): update dependency vite-plugin-pwa to v1.3.0,closed,2026-05-05,2026-05-05,2026-05-05
yjl9903/AnimeGarden,2295,fix(deps): update dependency fast-xml-parser to v5.7.3,closed,2026-05-05,2026-05-05,2026-05-05
ZSeven-W/openpencil,126,V0.8.0,closed,2026-05-06,2026-05-06,
ZSeven-W/openpencil,125,chore: P0 probe CI gate (Step 1a),closed,2026-05-05,2026-05-05,
ZSeven-W/openpencil,124,Add MseeP.ai badge,closed,2026-04-28,2026-04-29,2026-04-29
ZSeven-W/openpencil,112,V0.7.3,closed,2026-04-15,2026-04-15,2026-04-15
ZSeven-W/openpencil,111,V0.7.3,closed,2026-04-15,2026-04-15,2026-04-15
ZSeven-W/openpencil,106,Enable local OS fonts with vector rendering and proper permission handling,closed,2026-04-14,2026-04-14,
ZSeven-W/openpencil,110,Enable local OS fonts with vector rendering and proper permission handling,closed,2026-04-15,2026-04-15,2026-04-15
ZSeven-W/openpencil,109,V0.7.2-bugfix,closed,2026-04-14,2026-04-14,2026-04-14
ZSeven-W/openpencil,104,"Stabilize synced main for AI handoff, drag nesting, and Electron dev",closed,2026-04-13,2026-04-14,2026-04-14
ZSeven-W/openpencil,103,V0.7.1,closed,2026-04-13,2026-04-13,2026-04-13
ZSeven-W/openpencil,102,V0.7.1,closed,2026-04-13,2026-04-13,2026-04-13
ZSeven-W/openpencil,97,fix: stabilize electron dev sync and bitmap dragging,closed,2026-04-11,2026-04-12,
ZSeven-W/openpencil,99,fix: rebuild Electron dev sync stability on v0.7.1,closed,2026-04-12,2026-04-12,2026-04-12
ZSeven-W/openpencil,95,V0.7.0,closed,2026-04-11,2026-04-11,2026-04-11
ZSeven-W/openpencil,98,"docs(readme): v0.7.0 feature sweep, circular sponsor avatar, 15-locale i18n",closed,2026-04-12,2026-04-12,2026-04-12
ZSeven-W/openpencil,96,Docs/readme sponsors,closed,2026-04-11,2026-04-11,2026-04-11
ZSeven-W/openpencil,92,fix: stabilize electron dev sync and bitmap dragging,closed,2026-04-09,2026-04-11,
ZSeven-W/openpencil,91,feat(editor): improve asset loading and editing workflows,closed,2026-04-09,2026-04-09,2026-04-09
ZSeven-W/openpencil,90,feat(editor): improve asset loading and editing workflows,closed,2026-04-09,2026-04-09,
ZSeven-W/openpencil,88,V0.6.0,closed,2026-03-28,2026-03-28,2026-03-28
ZSeven-W/openpencil,85,fix(mcp): wire openpencil codex install to config toml,closed,2026-03-25,2026-03-25,2026-03-25
ZSeven-W/openpencil,83,V0.5.2,closed,2026-03-24,2026-03-24,2026-03-24
ZSeven-W/openpencil,82,V0.5.2,closed,2026-03-24,2026-03-24,2026-03-24
ZSeven-W/openpencil,79,V0.5.1,closed,2026-03-23,2026-03-23,2026-03-23
ZSeven-W/openpencil,78,V0.5.1,closed,2026-03-23,2026-03-23,2026-03-23
ZSeven-W/openpencil,77,V0.5.1,closed,2026-03-23,2026-03-23,2026-03-23
ZSeven-W/openpencil,76,perf(renderer): cache pre-rasterized paragraph images to avoid per-frame glyph rasterization  ,closed,2026-03-23,2026-03-23,2026-03-23
ZSeven-W/openpencil,73,V0.5.0,closed,2026-03-22,2026-03-22,2026-03-22
ZSeven-W/openpencil,72,V0.5.0,closed,2026-03-22,2026-03-22,2026-03-22
ZSeven-W/openpencil,71,V0.5.0,closed,2026-03-22,2026-03-22,2026-03-22
volcengine/OpenViking,1961,docs(ovcli.conf): note interactive setup-cli + multi-server switch from #1916,closed,2026-05-10,2026-05-10,2026-05-10
volcengine/OpenViking,1289,feat(examples): OpenClaw → OpenViking memory migration tool,open,2026-04-08,,
volcengine/OpenViking,951,fix(semantic): ensure memory processing always reports completion status,closed,2026-03-25,2026-05-10,
volcengine/OpenViking,1957,"feat(plugin/codex): add lifecycle hooks (recall, capture, pre-compact) to codex-memory-plugin",open,2026-05-10,,
volcengine/OpenViking,1278,[WIP] 新前端工作台搭建,open,2026-04-07,,
volcengine/OpenViking,1959,feat(docker): support custom parameters via OPENVIKING_CONSOLE_PARAMETERS in console entrypoint,open,2026-05-10,,
volcengine/OpenViking,1958,docs(telemetry): list session create/add_message endpoints + SDK methods (#1943),open,2026-05-10,,
volcengine/OpenViking,1946,fix(openclaw): split OpenViking import tools,closed,2026-05-09,2026-05-10,2026-05-10
volcengine/OpenViking,1956,docs(api): document isLocked field in stat() response (#1940),open,2026-05-10,,
volcengine/OpenViking,1952,Fix/skill template,open,2026-05-09,,
volcengine/OpenViking,1932,feat(blog): Blog Station with Vite + two real posts,closed,2026-05-09,2026-05-09,
volcengine/OpenViking,1927,feat(ovpack): add v2 manifest and backup restore,open,2026-05-09,,
volcengine/OpenViking,1950,refactor(cli): share RAM environment detection,open,2026-05-09,,
volcengine/OpenViking,1949,Persist task tracker,open,2026-05-09,,
volcengine/OpenViking,1948,docs(retrieval): align score_propagation_alpha default 0.5→1.0 with #1947,open,2026-05-09,,
volcengine/OpenViking,1947,Update retrieval_config.py,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1944,feat(cli): publish native CLI to npm on tag push,open,2026-05-09,,
volcengine/OpenViking,1516,fix(openclaw-plugin): capture user turn at assistant boundary,closed,2026-04-17,2026-05-09,
volcengine/OpenViking,1943,feat(server): add operation telemetry for session create/add_message/…,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1941,chore: release setup helper 0.3.0,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1939,docs(guides/configuration): document storage.transaction.redo_recovery_enabled (#1934),closed,2026-05-09,2026-05-09,
volcengine/OpenViking,1903,fix(openclaw-plugin): dedupe afterTurn replay with raw tail,closed,2026-05-08,2026-05-09,
volcengine/OpenViking,1940,feat(fs): expose isLocked in stat() to surface path-lock state,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1926,Fix/apply patch bug,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1937,feat(exp): add LongMemEval and LoCoMo expr ,open,2026-05-09,,
volcengine/OpenViking,1934,feat(transaction): add redo recovery toggle for session commits,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1935,fix(mcp): support recursive directory deletion in forget tool,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1912,"fix(bot\skill): Bot memory build, skill experience only extract existing skill_name, ov chat response field",closed,2026-05-08,2026-05-09,2026-05-09
volcengine/OpenViking,1933,fix: Enhance rerank client robustness for unexpected response payloads,closed,2026-05-09,2026-05-09,2026-05-09
volcengine/OpenViking,1929,fix(storage): canonicalize shorthand namespace URIs on write,closed,2026-05-09,2026-05-09,2026-05-09
GeminiLight/MindOS,37,fix(browser-extension): include packaged png icons,closed,2026-05-04,2026-05-08,2026-05-08
GeminiLight/MindOS,21,docs: fix MCP_HOST default value in README,closed,2026-04-02,2026-04-04,2026-04-04
GeminiLight/MindOS,18,fix: decode &amp; as & instead of space in web_fetch tool,closed,2026-04-02,2026-04-04,2026-04-04
GeminiLight/MindOS,20,fix: correct || true always-true condition and duplicate ACP error code,closed,2026-04-02,2026-04-04,2026-04-04
GeminiLight/MindOS,19,fix: prevent path traversal in CLI file and space commands,closed,2026-04-02,2026-04-04,2026-04-04
GeminiLight/MindOS,17,fix: preserve distinct imports with matching size,closed,2026-03-29,2026-03-29,2026-03-29
GeminiLight/MindOS,16,fix: persist walkthrough guide state,closed,2026-03-29,2026-03-29,2026-03-29
